multa_id,patente,fecha,hora,velocidad_registrada,velocidad_maxima,ubicacion,radar_id,estado_multa,exceso_velocidad_real,exceso_velocidad
2492,BB8986,1932-01-01,19:47,115.0,40,RUTA 9,R01,ERROR,75.0,73.0
2493,6EVY261,2022-03-07,00:00,107.0,40,AV LIBERTADOR,R03,APELADA,67.0,65.0
2500,NTHGLFT,2023-08-16,00:00,63.0,40,AV LIBERTADOR,R01,APELADA,23.0,21.0
2502,81ZFJD,2023-08-30,10:42,85.0,80,AV LIBERTADOR,,APELADA,5.0,1.0
2504,691XC80,2022-09-07,09:43,114.0,40,RUTA 9,R01,IMPAGA,74.0,72.0
2505,BM351,2020-11-10,09:43,132.0,80,AV SIEMPRE VIVA,,PAGADA,52.0,48.0
2507,WEFLYN,2022-10-15,09:43,124.0,60,AV SIEMPRE VIVA,,IMPAGA,64.0,61.0
2509,MX60NZA,2023-12-02,10:42,106.0,40,AV LIBERTADOR,R01,IMPAGA,66.0,64.0
2512,AI7OVF,2022-02-22,10:43,81.0,40,AV LIBERTADOR,R03,IMPAGA,41.0,39.0
2516,J1S1,1932-01-01,15:29,102.0,40,AV SIEMPRE VIVA,R03,IMPAGA,62.0,60.0
2517,OUTSTDN,2023-11-19,00:00,140.0,80,AV SIEMPRE VIVA,R01,APELADA,60.0,56.0
2518,HK06YMX,1932-01-01,15:29,49.0,40,AV SIEMPRE VIVA,R03,APELADA,9.0,7.0
2520,AI7OVF,2021-03-09,09:44,112.0,40,AV SIEMPRE VIVA,R02,PAGADA,72.0,70.0
2523,UM96201,2021-08-19,09:44,64.0,40,RUTA 9,R03,APELADA,24.0,22.0
2527,6EVY261,2020-04-22,09:44,144.0,80,AV SIEMPRE VIVA,R03,ERROR,64.0,60.0
2529,UW3932,2020-06-01,10:43,150.0,80,RUTA 9,,PAGADA,70.0,66.0
2530,UM96201,2023-09-23,10:43,123.0,80,AV LIBERTADOR,R02,APELADA,43.0,39.0
2533,409,2023-07-28,19:48,117.0,40,AV LIBERTADOR,R02,ERROR,77.0,75.0
2534,DK414N,2022-05-27,09:45,110.0,40,AV LIBERTADOR,R03,APELADA,70.0,68.0
2536,B81JKY,1932-01-01,09:45,118.0,60,AV LIBERTADOR,R02,ERROR,58.0,55.0
2539,B81JKY,1932-01-01,10:43,111.0,40,AV SIEMPRE VIVA,R01,APELADA,71.0,69.0
2540,AI7OVF,1932-01-01,15:30,67.0,40,AV LIBERTADOR,R03,APELADA,27.0,25.0
2541,81ZFJD,1932-01-01,10:44,127.0,60,RUTA 9,R01,IMPAGA,67.0,64.0
2542,AWS167,1932-01-01,09:45,114.0,60,RUTA 9,R02,ERROR,54.0,51.0
2543,XIIUME,2021-07-05,10:44,106.0,80,AV SIEMPRE VIVA,R01,IMPAGA,26.0,22.0
2544,WEFLYN,2021-03-15,15:30,121.0,80,AV LIBERTADOR,R02,IMPAGA,41.0,37.0
2546,BHRP770,2020-08-30,09:45,91.0,80,AV SIEMPRE VIVA,,IMPAGA,11.0,7.0
2548,HAMSTUR,1932-01-01,19:49,84.0,60,RUTA 9,R01,PAGADA,24.0,21.0
2549,BX55DOG,2022-07-23,19:49,93.0,40,AV SIEMPRE VIVA,R01,APELADA,53.0,51.0
2550,WU08YWC,1932-01-01,00:00,75.0,60,AV SIEMPRE VIVA,R01,IMPAGA,15.0,12.0
2554,NHZ1002,2023-12-29,00:00,72.0,40,AV LIBERTADOR,R03,PAGADA,32.0,30.0
2556,CT5B876,1932-01-01,00:00,150.0,80,AV LIBERTADOR,R03,IMPAGA,70.0,66.0
2557,M20CPR,2023-10-03,15:31,136.0,80,AV LIBERTADOR,R01,ERROR,56.0,52.0
2560,691XC80,1932-01-01,15:31,115.0,60,AV LIBERTADOR,R01,PAGADA,55.0,52.0
2561,WEFLYN,1932-01-01,19:49,101.0,40,AV LIBERTADOR,R03,IMPAGA,61.0,59.0
2562,81ZFJD,2020-08-14,15:31,89.0,80,RUTA 9,R01,PAGADA,9.0,5.0
2563,BHRP770,2022-02-27,09:46,118.0,40,AV SIEMPRE VIVA,R03,ERROR,78.0,76.0
2565,2999961,1932-01-01,00:00,128.0,60,AV SIEMPRE VIVA,R02,ERROR,68.0,65.0
2566,HF3461,1932-01-01,15:31,118.0,80,RUTA 9,R02,APELADA,38.0,34.0
2567,FD1475,2022-11-15,09:46,110.0,60,AV SIEMPRE VIVA,R02,PAGADA,50.0,47.0
2568,41RSTZ,1932-01-01,00:00,105.0,60,AV LIBERTADOR,R03,ERROR,45.0,42.0
2569,BHRP770,1932-01-01,09:46,90.0,40,AV SIEMPRE VIVA,R02,PAGADA,50.0,48.0
2570,NHZ1002,1932-01-01,10:45,156.0,80,AV SIEMPRE VIVA,R02,IMPAGA,76.0,72.0
2573,M20CPR,1932-01-01,15:32,69.0,40,AV LIBERTADOR,R01,IMPAGA,29.0,27.0
2574,INTIGR8,2021-01-11,00:00,139.0,60,AV LIBERTADOR,R01,ERROR,79.0,76.0
2575,CBMUK,1932-01-01,00:00,143.0,80,AV SIEMPRE VIVA,R03,ERROR,63.0,59.0
2576,M20CPR,2020-10-13,10:45,115.0,80,AV LIBERTADOR,R02,ERROR,35.0,31.0
2577,0695DVH,1932-01-01,19:50,86.0,60,AV LIBERTADOR,,IMPAGA,26.0,23.0
2578,HF58HXP,2022-09-29,10:45,134.0,60,AV LIBERTADOR,R02,APELADA,74.0,71.0
2580,RFH373,2022-07-15,19:50,102.0,40,AV LIBERTADOR,,PAGADA,62.0,60.0
2584,6611172,2023-11-14,00:00,112.0,80,RUTA 9,R02,PAGADA,32.0,28.0
2586,FD1475,2020-06-04,09:47,159.0,80,RUTA 9,,ERROR,79.0,75.0
2587,9999868,1932-01-01,10:45,118.0,60,RUTA 9,R02,APELADA,58.0,55.0
2590,NTHGLFT,2020-10-05,19:50,110.0,40,AV SIEMPRE VIVA,,APELADA,70.0,68.0
2596,BM351,2021-10-12,00:00,108.0,80,RUTA 9,R01,APELADA,28.0,24.0
2597,6611172,2021-09-04,09:47,112.0,60,RUTA 9,,APELADA,52.0,49.0
2598,831MDB,2020-11-28,19:51,122.0,80,AV LIBERTADOR,R02,ERROR,42.0,38.0
2600,HF3461,1932-01-01,10:46,127.0,80,RUTA 9,R03,APELADA,47.0,43.0
2601,TL03GOG,2021-05-27,19:51,65.0,40,AV LIBERTADOR,R02,PAGADA,25.0,23.0
2603,9999868,2022-11-01,09:47,130.0,80,AV LIBERTADOR,R03,APELADA,50.0,46.0
2607,BB8986,2022-05-25,10:46,127.0,80,AV LIBERTADOR,R03,ERROR,47.0,43.0
2608,3646HBH,2020-12-07,19:51,69.0,60,AV LIBERTADOR,R02,APELADA,9.0,6.0
2610,CBMUK,2021-08-28,10:47,88.0,60,AV LIBERTADOR,R02,APELADA,28.0,25.0
2611,WEFLYN,2021-04-01,00:00,138.0,80,RUTA 9,R03,PAGADA,58.0,54.0
2619,81ZFJD,2020-03-06,10:47,129.0,60,AV SIEMPRE VIVA,R01,APELADA,69.0,66.0
2620,W326AVE,2022-11-09,00:00,101.0,40,AV LIBERTADOR,,IMPAGA,61.0,59.0
2624,UW3932,1932-01-01,00:00,158.0,80,RUTA 9,R02,ERROR,78.0,74.0
2630,9999868,2021-12-30,00:00,108.0,60,AV SIEMPRE VIVA,R01,IMPAGA,48.0,45.0
2634,HF58HXP,2023-12-30,19:52,97.0,40,AV SIEMPRE VIVA,R02,PAGADA,57.0,55.0
2636,WEFLYN,1932-01-01,09:48,124.0,80,AV LIBERTADOR,R02,APELADA,44.0,40.0
2637,VY90540,1932-01-01,09:49,55.0,40,AV LIBERTADOR,R02,APELADA,15.0,13.0
2639,5777770,2021-09-08,10:48,78.0,40,AV LIBERTADOR,R03,IMPAGA,38.0,36.0
2641,J1S1,1932-01-01,19:53,147.0,80,RUTA 9,R03,IMPAGA,67.0,63.0
2643,T0YDR,2020-03-18,15:33,86.0,60,AV LIBERTADOR,,IMPAGA,26.0,23.0
2645,GN64OTP,2021-06-24,10:48,83.0,60,AV LIBERTADOR,,ERROR,23.0,20.0
2648,M431ZW,1932-01-01,15:33,89.0,80,RUTA 9,R01,ERROR,9.0,5.0
2650,NTHGLFT,2020-11-28,19:53,105.0,80,AV SIEMPRE VIVA,,PAGADA,25.0,21.0
2652,OUTSTDN,2022-05-29,19:54,101.0,40,RUTA 9,R02,APELADA,61.0,59.0
2655,WU08YWC,1932-01-01,00:00,112.0,80,AV SIEMPRE VIVA,R02,APELADA,32.0,28.0
2656,GE1466,1932-01-01,15:34,86.0,60,RUTA 9,R01,APELADA,26.0,23.0
2660,0695DVH,2024-01-05,09:50,46.0,40,RUTA 9,R03,PAGADA,6.0,4.0
2661,UW3932,2022-01-19,10:49,95.0,40,RUTA 9,R02,ERROR,55.0,53.0
2662,NTHGLFT,2024-01-25,10:49,87.0,40,AV SIEMPRE VIVA,R01,ERROR,47.0,45.0
2664,0695DVH,2020-03-04,19:54,135.0,80,AV SIEMPRE VIVA,R03,PAGADA,55.0,51.0
2667,T0YDR,2021-08-19,19:54,144.0,80,RUTA 9,R03,APELADA,64.0,60.0
2669,990XYK,1932-01-01,09:50,119.0,40,AV LIBERTADOR,R01,PAGADA,79.0,77.0
2671,MPX9357,1932-01-01,10:49,86.0,40,AV LIBERTADOR,R03,APELADA,46.0,44.0
2672,TL03GOG,2022-05-08,00:00,46.0,40,AV LIBERTADOR,R02,PAGADA,6.0,4.0
2674,HF3461,2022-08-16,00:00,62.0,40,AV SIEMPRE VIVA,R03,ERROR,22.0,20.0
2679,AI7OVF,1932-01-01,00:00,111.0,80,AV LIBERTADOR,R03,ERROR,31.0,27.0
2681,YLO8WUE,2024-01-05,10:49,98.0,40,RUTA 9,,IMPAGA,58.0,56.0
2686,VNK296GP,2023-02-26,10:50,89.0,80,RUTA 9,,APELADA,9.0,5.0
2687,YLO8WUE,2021-06-23,09:50,148.0,80,RUTA 9,R03,IMPAGA,68.0,64.0
2688,J1S1,2023-09-21,09:50,93.0,60,AV SIEMPRE VIVA,,IMPAGA,33.0,30.0
2689,WU341A,1932-01-01,19:56,116.0,60,AV SIEMPRE VIVA,R03,PAGADA,56.0,53.0
2690,GN64OTP,1932-01-01,10:50,138.0,80,RUTA 9,R03,PAGADA,58.0,54.0
2694,CBMUK,2021-02-17,15:34,110.0,60,AV SIEMPRE VIVA,,APELADA,50.0,47.0
2697,VY90540,1932-01-01,09:51,74.0,60,AV SIEMPRE VIVA,R02,APELADA,14.0,11.0
2700,8B90638,2021-06-23,09:51,127.0,80,RUTA 9,,IMPAGA,47.0,43.0
2705,W326AVE,2023-01-01,15:35,122.0,80,AV LIBERTADOR,R02,ERROR,42.0,38.0
2706,691XC80,1932-01-01,09:51,121.0,80,AV LIBERTADOR,R02,APELADA,41.0,37.0
2708,DK414N,2024-01-24,00:00,138.0,60,RUTA 9,R02,ERROR,78.0,75.0
2713,NHZ1002,2020-07-31,10:51,128.0,60,AV LIBERTADOR,R03,PAGADA,68.0,65.0
2714,MPX9357,2023-09-01,09:52,79.0,40,AV LIBERTADOR,R01,ERROR,39.0,37.0
2716,HF3461,2023-03-19,19:57,142.0,80,AV LIBERTADOR,R03,ERROR,62.0,58.0
2724,FD1475,1932-01-01,10:51,59.0,40,RUTA 9,R03,IMPAGA,19.0,17.0
2725,CD05601,1932-01-01,00:00,104.0,60,AV LIBERTADOR,R01,IMPAGA,44.0,41.0
2726,GOOGLE,2021-10-15,15:35,145.0,80,AV LIBERTADOR,,APELADA,65.0,61.0
2729,UM96201,2022-11-08,00:00,102.0,40,RUTA 9,,IMPAGA,62.0,60.0
2730,WU08YWC,2020-12-15,00:00,118.0,80,AV SIEMPRE VIVA,R02,ERROR,38.0,34.0
2733,BM351,1932-01-01,09:53,80.0,40,AV LIBERTADOR,R02,PAGADA,40.0,38.0
2734,OUTSTDN,2022-06-18,00:00,88.0,60,AV LIBERTADOR,R02,APELADA,28.0,25.0
2737,VTIIAHV,1932-01-01,00:00,141.0,80,AV LIBERTADOR,R02,ERROR,61.0,57.0
2738,HK06YMX,1932-01-01,15:36,119.0,40,RUTA 9,R03,APELADA,79.0,77.0
2740,AI7OVF,2023-09-04,15:36,133.0,60,AV LIBERTADOR,,ERROR,73.0,70.0
2742,AWS167,2022-02-20,15:36,105.0,80,AV LIBERTADOR,,ERROR,25.0,21.0
2743,J1S1,2022-06-05,15:37,108.0,40,AV LIBERTADOR,,ERROR,68.0,66.0
2744,INTIGR8,1932-01-01,00:00,96.0,40,AV LIBERTADOR,,IMPAGA,56.0,54.0
2745,3646HBH,1932-01-01,00:00,77.0,40,AV SIEMPRE VIVA,R03,APELADA,37.0,35.0
2749,DK414N,2021-06-14,00:00,65.0,40,RUTA 9,R03,APELADA,25.0,23.0
2750,M431ZW,2021-02-06,10:52,75.0,60,AV SIEMPRE VIVA,,IMPAGA,15.0,12.0
2753,HF58HXP,2021-07-27,15:37,103.0,40,RUTA 9,,ERROR,63.0,61.0
2754,WU341A,2022-01-04,10:52,80.0,40,AV LIBERTADOR,,APELADA,40.0,38.0
2755,UM96201,2020-04-20,09:54,67.0,40,AV LIBERTADOR,R02,IMPAGA,27.0,25.0
2756,BB8986,2024-01-01,15:37,104.0,40,AV LIBERTADOR,R03,PAGADA,64.0,62.0
2757,FVIOUHP,2023-10-23,15:37,109.0,40,AV LIBERTADOR,R02,APELADA,69.0,67.0
2760,BB8986,2020-02-27,10:52,66.0,40,RUTA 9,,IMPAGA,26.0,24.0
2761,GLEN1E,2021-10-09,19:58,105.0,40,RUTA 9,R03,IMPAGA,65.0,63.0
2764,BP717,2023-07-26,10:53,103.0,60,AV LIBERTADOR,R03,IMPAGA,43.0,40.0
2765,589222,2022-09-09,15:38,112.0,80,RUTA 9,R01,IMPAGA,32.0,28.0
2766,HAMSTUR,1932-01-01,15:38,57.0,40,AV SIEMPRE VIVA,R02,ERROR,17.0,15.0
2769,HF3461,2021-10-01,00:00,102.0,80,AV LIBERTADOR,R03,IMPAGA,22.0,18.0
2774,WEFLYN,1932-01-01,00:00,102.0,40,AV SIEMPRE VIVA,,IMPAGA,62.0,60.0
2778,6NCE831,2022-02-20,00:00,128.0,60,AV LIBERTADOR,R03,APELADA,68.0,65.0
2782,BB8986,1932-01-01,19:59,78.0,60,AV LIBERTADOR,,ERROR,18.0,15.0
2783,CD05601,1932-01-01,15:38,156.0,80,AV LIBERTADOR,R02,ERROR,76.0,72.0
2785,J1S1,2021-09-01,15:38,86.0,60,AV LIBERTADOR,,PAGADA,26.0,23.0
2786,UM96201,2021-02-02,09:54,99.0,40,AV LIBERTADOR,R03,APELADA,59.0,57.0
2788,GE1466,1932-01-01,09:55,52.0,40,AV LIBERTADOR,R02,ERROR,12.0,10.0
2789,CBMUK,2021-09-22,00:00,144.0,80,AV LIBERTADOR,R01,APELADA,64.0,60.0
2790,CT5B876,2023-10-26,19:59,116.0,60,AV SIEMPRE VIVA,R02,ERROR,56.0,53.0
2791,8B90638,2021-02-20,19:59,125.0,60,AV LIBERTADOR,R01,PAGADA,65.0,62.0
2796,MPX9357,2020-10-21,15:39,116.0,60,AV LIBERTADOR,R03,PAGADA,56.0,53.0
2797,BP717,2020-07-02,15:39,92.0,40,AV SIEMPRE VIVA,,IMPAGA,52.0,50.0
2798,OUTSTDN,1932-01-01,10:54,122.0,60,AV SIEMPRE VIVA,R01,PAGADA,62.0,59.0
2806,GOOGLE,1932-01-01,09:55,104.0,40,AV LIBERTADOR,,PAGADA,64.0,62.0
2810,41RSTZ,1932-01-01,09:55,60.0,40,AV SIEMPRE VIVA,,ERROR,20.0,18.0
2811,DI2LOT,2022-07-29,09:56,86.0,80,RUTA 9,R01,IMPAGA,6.0,2.0
2814,WEFLYN,2020-12-13,15:39,97.0,80,AV SIEMPRE VIVA,R01,ERROR,17.0,13.0
2817,WU341A,2021-05-08,09:56,112.0,40,AV SIEMPRE VIVA,,IMPAGA,72.0,70.0
2820,XIIUME,2020-12-10,20:01,67.0,40,RUTA 9,R02,APELADA,27.0,25.0
2821,BB8986,1932-01-01,00:00,62.0,40,AV LIBERTADOR,R02,IMPAGA,22.0,20.0
2824,B81JKY,2021-09-23,15:40,142.0,80,RUTA 9,R03,PAGADA,62.0,58.0
2825,81ZFJD,1932-01-01,10:54,62.0,40,AV LIBERTADOR,,IMPAGA,22.0,20.0
2826,W326AVE,2024-01-06,10:55,138.0,80,AV SIEMPRE VIVA,,PAGADA,58.0,54.0
2827,5777770,2022-08-26,00:00,146.0,80,AV SIEMPRE VIVA,,PAGADA,66.0,62.0
2828,NHZ1002,2023-04-12,15:40,116.0,60,RUTA 9,,APELADA,56.0,53.0
2831,GLEN1E,2021-12-31,09:57,118.0,40,AV LIBERTADOR,R01,ERROR,78.0,76.0
2837,W326AVE,1932-01-01,00:00,151.0,80,AV LIBERTADOR,R01,PAGADA,71.0,67.0
2839,YLO8WUE,2022-11-20,20:01,88.0,40,RUTA 9,,PAGADA,48.0,46.0
2845,831MDB,2023-01-20,09:58,154.0,80,AV LIBERTADOR,R01,IMPAGA,74.0,70.0
2847,RFH373,2022-08-15,09:58,145.0,80,AV SIEMPRE VIVA,,ERROR,65.0,61.0
2848,VNK296GP,2020-09-05,15:40,125.0,60,AV LIBERTADOR,R01,IMPAGA,65.0,62.0
2853,MVU4688,1932-01-01,00:00,109.0,40,AV SIEMPRE VIVA,R02,PAGADA,69.0,67.0
2854,UM96201,2023-11-05,00:00,129.0,80,AV SIEMPRE VIVA,R01,PAGADA,49.0,45.0
2855,990XYK,1932-01-01,10:56,110.0,60,RUTA 9,R03,IMPAGA,50.0,47.0
2857,UW3932,2022-05-13,20:02,130.0,60,AV LIBERTADOR,R01,ERROR,70.0,67.0
2858,CBMUK,2020-08-08,00:00,128.0,80,RUTA 9,R03,ERROR,48.0,44.0
2862,MX60NZA,1932-01-01,09:59,141.0,80,RUTA 9,R01,PAGADA,61.0,57.0
2863,XIIUME,2022-11-21,00:00,123.0,80,AV SIEMPRE VIVA,R01,APELADA,43.0,39.0
2868,PIW4215,2021-12-23,09:59,112.0,60,RUTA 9,R01,IMPAGA,52.0,49.0
2870,XIIUME,2020-05-02,00:00,134.0,80,AV LIBERTADOR,R01,IMPAGA,54.0,50.0
2871,GE1466,1932-01-01,20:02,76.0,40,AV LIBERTADOR,R02,ERROR,36.0,34.0
2873,M431ZW,1932-01-01,10:57,59.0,40,AV SIEMPRE VIVA,,ERROR,19.0,17.0
2877,WU08YWC,1932-01-01,10:57,118.0,80,AV SIEMPRE VIVA,R01,ERROR,38.0,34.0
2878,M431ZW,2023-04-26,20:03,70.0,60,AV SIEMPRE VIVA,R02,PAGADA,10.0,7.0
2879,589222,2024-02-02,10:58,73.0,40,AV LIBERTADOR,,APELADA,33.0,31.0
2885,2999961,1932-01-01,10:58,55.0,40,RUTA 9,R03,PAGADA,15.0,13.0
2887,VY90540,1932-01-01,20:03,118.0,40,RUTA 9,R02,IMPAGA,78.0,76.0
2888,41RSTZ,2021-04-21,10:58,99.0,60,RUTA 9,R03,IMPAGA,39.0,36.0
2892,831MDB,2023-05-24,20:03,117.0,60,AV SIEMPRE VIVA,R03,PAGADA,57.0,54.0
2895,5777770,2023-09-30,15:42,85.0,40,AV LIBERTADOR,R03,IMPAGA,45.0,43.0
2897,9999868,2020-01-21,20:04,85.0,80,AV SIEMPRE VIVA,,ERROR,5.0,1.0
2899,VTIIAHV,1932-01-01,00:00,90.0,80,AV SIEMPRE VIVA,R02,ERROR,10.0,6.0
2901,WU08YWC,1932-01-01,10:58,101.0,40,AV SIEMPRE VIVA,,APELADA,61.0,59.0
2906,PIW4215,1932-01-01,10:00,117.0,60,AV LIBERTADOR,R02,IMPAGA,57.0,54.0
2907,BX55DOG,2021-11-26,10:00,93.0,60,RUTA 9,R02,IMPAGA,33.0,30.0
2908,3646HBH,2022-11-12,10:59,138.0,80,AV SIEMPRE VIVA,R03,APELADA,58.0,54.0
2910,CD05601,2022-10-25,15:42,102.0,80,RUTA 9,R02,APELADA,22.0,18.0
2911,M431ZW,2023-10-10,10:59,68.0,40,AV SIEMPRE VIVA,R01,IMPAGA,28.0,26.0
2912,FVIOUHP,1932-01-01,10:59,138.0,80,AV LIBERTADOR,R03,IMPAGA,58.0,54.0
2913,CT5B876,2020-08-05,00:00,143.0,80,AV LIBERTADOR,R02,ERROR,63.0,59.0
2916,BHRP770,1932-01-01,00:00,95.0,40,AV LIBERTADOR,,PAGADA,55.0,53.0
2917,6NCE831,1932-01-01,15:43,49.0,40,AV SIEMPRE VIVA,R01,ERROR,9.0,7.0
2918,HAMSTUR,2021-05-05,11:00,92.0,80,AV LIBERTADOR,,PAGADA,12.0,8.0
2921,WEFLYN,2021-07-19,00:00,121.0,80,RUTA 9,R02,ERROR,41.0,37.0
2924,WU08YWC,2020-05-10,10:01,130.0,80,AV SIEMPRE VIVA,R03,PAGADA,50.0,46.0
2925,OUTSTDN,2022-04-08,20:05,68.0,40,RUTA 9,R02,ERROR,28.0,26.0
2927,589222,2020-11-14,10:01,55.0,40,AV SIEMPRE VIVA,R03,PAGADA,15.0,13.0
2928,YLO8WUE,2020-12-26,00:00,97.0,40,RUTA 9,R01,ERROR,57.0,55.0
2931,NHZ1002,2022-07-17,15:43,122.0,60,AV LIBERTADOR,R01,ERROR,62.0,59.0
2933,WEFLYN,2022-07-04,15:43,136.0,60,AV LIBERTADOR,,ERROR,76.0,73.0
2934,BB8986,2020-12-11,11:00,96.0,80,AV LIBERTADOR,R02,ERROR,16.0,12.0
2937,81ZFJD,2023-12-17,10:01,87.0,80,AV LIBERTADOR,R01,PAGADA,7.0,3.0
2942,691XC80,2022-03-02,15:44,123.0,60,AV SIEMPRE VIVA,R01,APELADA,63.0,60.0
2944,NTHGLFT,2022-11-10,20:05,47.0,40,RUTA 9,R02,APELADA,7.0,5.0
2945,FD1475,1932-01-01,20:05,107.0,60,AV SIEMPRE VIVA,R03,APELADA,47.0,44.0
2947,OUTSTDN,1932-01-01,00:00,77.0,60,AV SIEMPRE VIVA,R02,ERROR,17.0,14.0
2953,INTIGR8,2021-12-26,15:44,154.0,80,AV LIBERTADOR,R02,IMPAGA,74.0,70.0
2957,691XC80,2020-12-05,11:00,135.0,60,AV LIBERTADOR,R02,PAGADA,75.0,72.0
2958,GLEN1E,2021-01-07,10:02,64.0,40,RUTA 9,R03,IMPAGA,24.0,22.0
2960,8B90638,1932-01-01,11:01,55.0,40,AV SIEMPRE VIVA,R03,APELADA,15.0,13.0
2961,3646HBH,2021-04-03,10:02,127.0,60,AV LIBERTADOR,R03,ERROR,67.0,64.0
2962,GLEN1E,2022-11-06,00:00,149.0,80,AV SIEMPRE VIVA,,ERROR,69.0,65.0
2965,T0YDR,2020-11-08,11:01,137.0,80,RUTA 9,R03,PAGADA,57.0,53.0
2966,BP717,1932-01-01,15:45,112.0,40,AV LIBERTADOR,R03,APELADA,72.0,70.0
2970,DK414N,2022-01-28,10:02,89.0,40,AV LIBERTADOR,R02,APELADA,49.0,47.0
2972,W326AVE,2020-07-02,00:00,113.0,60,AV LIBERTADOR,,ERROR,53.0,50.0
2973,2999961,1932-01-01,10:02,102.0,80,AV SIEMPRE VIVA,R01,APELADA,22.0,18.0
2978,831MDB,2023-03-11,00:00,139.0,60,AV SIEMPRE VIVA,R02,ERROR,79.0,76.0
2981,XIIUME,2021-07-23,00:00,81.0,60,RUTA 9,R02,IMPAGA,21.0,18.0
2982,HF58HXP,2020-06-24,10:03,97.0,60,AV LIBERTADOR,,PAGADA,37.0,34.0
2983,589222,2020-12-08,00:00,62.0,40,AV SIEMPRE VIVA,R03,APELADA,22.0,20.0
2984,M20CPR,2022-06-03,10:03,84.0,60,RUTA 9,R01,PAGADA,24.0,21.0
2985,J1S1,2021-11-21,00:00,116.0,60,AV SIEMPRE VIVA,R01,IMPAGA,56.0,53.0
2988,409,2023-06-18,00:00,100.0,60,AV LIBERTADOR,R03,ERROR,40.0,37.0
2989,691XC80,2022-10-30,11:01,117.0,60,AV SIEMPRE VIVA,R01,PAGADA,57.0,54.0
2990,INTIGR8,2023-03-15,15:46,110.0,80,AV LIBERTADOR,R01,IMPAGA,30.0,26.0
2992,J1S1,2022-01-01,10:03,118.0,80,AV LIBERTADOR,R03,ERROR,38.0,34.0
2993,INTIGR8,2021-04-26,00:00,114.0,80,RUTA 9,R02,APELADA,34.0,30.0
2997,CBMUK,1932-01-01,15:46,54.0,40,AV LIBERTADOR,R01,IMPAGA,14.0,12.0
2998,990XYK,1932-01-01,20:07,87.0,60,AV LIBERTADOR,,PAGADA,27.0,24.0
3001,MX60NZA,2020-05-25,15:46,118.0,60,AV LIBERTADOR,R01,APELADA,58.0,55.0
3002,8B90638,2021-10-24,15:47,88.0,60,AV LIBERTADOR,R03,APELADA,28.0,25.0
3008,GCP332,2021-01-11,11:03,116.0,80,RUTA 9,,APELADA,36.0,32.0
3009,BB8986,2022-03-04,00:00,104.0,60,RUTA 9,R03,PAGADA,44.0,41.0
3010,UM96201,1932-01-01,20:08,57.0,40,AV SIEMPRE VIVA,R03,PAGADA,17.0,15.0
3013,FD1475,2020-11-30,11:03,118.0,60,RUTA 9,R02,APELADA,58.0,55.0
3014,RFH373,2020-01-28,00:00,120.0,80,AV LIBERTADOR,R03,PAGADA,40.0,36.0
3017,FD1475,1932-01-01,10:04,109.0,60,RUTA 9,,IMPAGA,49.0,46.0
3018,GCP332,2023-02-13,10:04,79.0,60,AV LIBERTADOR,R01,PAGADA,19.0,16.0
3022,HAMSTUR,1932-01-01,15:47,132.0,60,RUTA 9,,IMPAGA,72.0,69.0
3023,5777770,2023-05-14,15:47,75.0,40,AV LIBERTADOR,R03,PAGADA,35.0,33.0
3036,990XYK,1932-01-01,20:08,93.0,80,AV LIBERTADOR,R02,APELADA,13.0,9.0
3037,GOOGLE,2023-02-22,20:09,86.0,40,AV LIBERTADOR,R02,IMPAGA,46.0,44.0
3040,BM351,1932-01-01,20:09,111.0,80,RUTA 9,R02,APELADA,31.0,27.0
3042,T0YDR,2023-04-28,00:00,73.0,60,RUTA 9,,IMPAGA,13.0,10.0
3046,GLEN1E,2023-04-23,20:09,76.0,40,AV SIEMPRE VIVA,R03,ERROR,36.0,34.0
3049,RFH373,1932-01-01,00:00,150.0,80,RUTA 9,,APELADA,70.0,66.0
3051,CBMUK,1932-01-01,20:09,99.0,80,RUTA 9,,IMPAGA,19.0,15.0
3053,MVU4688,2021-03-29,10:05,105.0,60,RUTA 9,R03,PAGADA,45.0,42.0
3054,AWS167,1932-01-01,10:05,81.0,40,AV LIBERTADOR,R03,IMPAGA,41.0,39.0
3055,YLO8WUE,1932-01-01,00:00,108.0,80,AV LIBERTADOR,R02,IMPAGA,28.0,24.0
3057,8B90638,2020-07-03,00:00,139.0,60,RUTA 9,,PAGADA,79.0,76.0
3058,UW3932,1932-01-01,15:48,93.0,80,RUTA 9,,IMPAGA,13.0,9.0
3059,831MDB,2021-08-29,00:00,109.0,40,AV LIBERTADOR,R03,ERROR,69.0,67.0
3064,FD1475,2023-09-01,20:10,108.0,80,AV LIBERTADOR,R02,APELADA,28.0,24.0
3066,VY90540,2023-12-11,20:10,102.0,40,AV LIBERTADOR,R02,PAGADA,62.0,60.0
3067,T0YDR,2021-06-08,00:00,110.0,80,AV LIBERTADOR,R03,APELADA,30.0,26.0
3068,M20CPR,1932-01-01,11:05,115.0,40,AV LIBERTADOR,,PAGADA,75.0,73.0
3070,PIW4215,2020-11-10,10:05,74.0,60,RUTA 9,,ERROR,14.0,11.0
3072,UW3932,2023-01-05,00:00,49.0,40,AV SIEMPRE VIVA,R03,APELADA,9.0,7.0
3073,691XC80,1932-01-01,20:10,120.0,60,AV SIEMPRE VIVA,,ERROR,60.0,57.0
